filename,mean,min,max,std,dynamic_range,p10,p25,p75,p90,katz,higuchi,dfa,mean_katz,mean_higuchi,mean_dfa,perm_entropy,spectral_entropy,approx_entropy,sample_entropy,hjorth_mobility,hjorth_complexity,HRV_RMSSD,HRV_SDSD,HRV_pNN50,HRV_pNN20,HRV_HTI,ground_truth_spo2
/home/abhaygupta/workspaceVM/capstone/rPPG-Toolbox/PreprocessedData/PURE_SizeW72_SizeH72_ClipLength180_DataTypeDiffNormalized_Standardized_DataAugNone_LabelTypeDiffNormalized_Crop_faceTrue_BackendY5F_Large_boxTrue_Large_size1.5_Dyamic_DetFalse_det_len30_Median_face_boxFalse/702_predictions5.npy,0.105547294,-0.5686327,1.4898434,0.58695865,2.058476,-0.4776765763759613,-0.3629174083471298,0.6078125983476639,1.086653196811676,3.0136702,1.7280020208301217,1.1516566058155222,2.5020235,1.8205850819042937,0.938371611260196,0.985472422674066,4.821106113959104,0.8313807477234554,1.055362304874293,0.8395909,1.8705312,760.7014306984486,844.0642418942081,66.66666666666666,83.33333333333334,3.0,96.60782576596532
/home/abhaygupta/workspaceVM/capstone/rPPG-Toolbox/PreprocessedData/PURE_SizeW72_SizeH72_ClipLength180_DataTypeDiffNormalized_Standardized_DataAugNone_LabelTypeDiffNormalized_Crop_faceTrue_BackendY5F_Large_boxTrue_Large_size1.5_Dyamic_DetFalse_det_len30_Median_face_boxFalse/702_predictions6.npy,0.09862109,-0.6440751,1.5434372,0.591579,2.1875124,-0.5280696034431457,-0.3710692673921585,0.5797163397073746,1.0297516345977782,2.8775644,1.6973124065313374,1.0516976534011462,2.4540482,1.79508332616484,0.7101449752784088,0.9719765437559482,4.98566933776965,0.8849735474321228,1.045078380427121,0.78308076,1.9364182,347.3710792030141,348.4888010316035,83.33333333333334,83.33333333333334,6.0,96.26666666666667
/home/abhaygupta/workspaceVM/capstone/rPPG-Toolbox/PreprocessedData/PURE_SizeW72_SizeH72_ClipLength180_DataTypeDiffNormalized_Standardized_DataAugNone_LabelTypeDiffNormalized_Crop_faceTrue_BackendY5F_Large_boxTrue_Large_size1.5_Dyamic_DetFalse_det_len30_Median_face_boxFalse/702_predictions7.npy,-0.028608046,-0.6839276,1.4570539,0.5155035,2.1409814,-0.5333722233772278,-0.4011615514755249,0.3213468343019485,0.7888613283634185,2.7199862,1.7778933541594837,1.0656867822551073,2.5201066,1.8730783991720548,1.0144448655491822,0.990194119566183,4.762907839263789,0.9399861459271276,1.2782201395904682,0.89379025,1.7176743,181.0463415200036,181.86278914080825,42.85714285714285,42.85714285714285,1.4,96.09983388704319
/home/abhaygupta/workspaceVM/capstone/rPPG-Toolbox/PreprocessedData/PURE_SizeW72_SizeH72_ClipLength180_DataTypeDiffNormalized_Standardized_DataAugNone_LabelTypeDiffNormalized_Crop_faceTrue_BackendY5F_Large_boxTrue_Large_size1.5_Dyamic_DetFalse_det_len30_Median_face_boxFalse/702_predictions8.npy,-0.019330189,-0.6847835,1.3337624,0.5509488,2.0185459,-0.5079564809799194,-0.4300314337015152,0.2479789815843105,1.003804874420166,3.6623118,1.6419128349810357,1.1945897521648678,2.5857713,1.715053283341833,2.172411447192179,0.9855978487468846,4.751380466113915,0.8361124692346502,0.8247789968518537,0.75027835,1.9713829,575.9050847723665,542.2859707516635,80.0,80.0,5.0,95.08333333333333
/home/abhaygupta/workspaceVM/capstone/rPPG-Toolbox/PreprocessedData/PURE_SizeW72_SizeH72_ClipLength180_DataTypeDiffNormalized_Standardized_DataAugNone_LabelTypeDiffNormalized_Crop_faceTrue_BackendY5F_Large_boxTrue_Large_size1.5_Dyamic_DetFalse_det_len30_Median_face_boxFalse/702_predictions9.npy,0.08169022,-0.6408068,1.4794667,0.5602503,2.1202736,-0.4551698386669158,-0.3637769818305969,0.5529379695653915,1.0281244993209837,3.1115677,1.7892468548167504,0.9343223179762628,2.6886342,1.876146581020934,0.5807162963256332,0.9884032093573026,5.286627406880143,0.8994023513949769,1.2856508353402032,0.93144,1.7257801,574.0692950816613,634.4726594232059,66.66666666666666,83.33333333333334,3.0,94.8812661498708
/home/abhaygupta/workspaceVM/capstone/rPPG-Toolbox/PreprocessedData/PURE_SizeW72_SizeH72_ClipLength180_DataTypeDiffNormalized_Standardized_DataAugNone_LabelTypeDiffNormalized_Crop_faceTrue_BackendY5F_Large_boxTrue_Large_size1.5_Dyamic_DetFalse_det_len30_Median_face_boxFalse/702_predictions10.npy,0.24725923,-0.68303984,1.4477081,0.6252958,2.130748,-0.4318048477172851,-0.3339709490537643,0.8295604288578033,1.186320972442627,3.149444,1.6550511298020696,1.2248223029286605,2.4396238,1.7404834052299958,1.6015862338563285,0.981329836764723,4.599882816080935,0.8717217166499558,1.0314559649884596,0.6809196,2.2087994,400.00000000000006,433.9312114797647,85.71428571428571,85.71428571428571,3.5,96.1516426725729
/home/abhaygupta/workspaceVM/capstone/rPPG-Toolbox/PreprocessedData/PURE_SizeW72_SizeH72_ClipLength180_DataTypeDiffNormalized_Standardized_DataAugNone_LabelTypeDiffNormalized_Crop_faceTrue_BackendY5F_Large_boxTrue_Large_size1.5_Dyamic_DetFalse_det_len30_Median_face_boxFalse/206_predictions0.npy,-0.086210646,-0.7134159,1.5722139,0.5377174,2.2856297,-0.5105164051055908,-0.4178209155797958,-0.0234732553362846,0.8537907898426054,2.8845336,1.683261745937288,1.366744307936329,2.5114374,1.766288703247335,0.4055649651673342,0.9956732591514718,4.298085221762449,0.8756177699298169,1.0376921149062694,0.8716883,1.8728182,469.8305447081328,453.79061903693633,75.0,75.0,4.0,95.61809703627416
/home/abhaygupta/workspaceVM/capstone/rPPG-Toolbox/PreprocessedData/PURE_SizeW72_SizeH72_ClipLength180_DataTypeDiffNormalized_Standardized_DataAugNone_LabelTypeDiffNormalized_Crop_faceTrue_BackendY5F_Large_boxTrue_Large_size1.5_Dyamic_DetFalse_det_len30_Median_face_boxFalse/206_predictions1.npy,0.09931424,-0.6699454,1.4783285,0.61837476,2.148274,-0.4652876555919647,-0.3675978183746338,0.5039879754185677,1.1583119630813596,3.0745628,1.67828788512063,1.1388520471789874,2.5428097,1.8017253882041,0.476948475225383,0.996802966840783,4.607766567554791,0.79968612968911,0.888455932880711,0.88159156,1.9213787,70.71067811865477,57.7350269189626,20.0,60.0,2.5,95.0
/home/abhaygupta/workspaceVM/capstone/rPPG-Toolbox/PreprocessedData/PURE_SizeW72_SizeH72_ClipLength180_DataTypeDiffNormalized_Standardized_DataAugNone_LabelTypeDiffNormalized_Crop_faceTrue_BackendY5F_Large_boxTrue_Large_size1.5_Dyamic_DetFalse_det_len30_Median_face_boxFalse/206_predictions2.npy,-0.04773678,-0.7422072,1.3694057,0.58622646,2.111613,-0.5335979223251343,-0.455639123916626,0.0752370283007621,1.1056108713150024,3.6498883,1.7102077850840525,1.1095647962213109,2.805237,1.7884420090940285,0.9320319464717473,0.9936811699657272,4.669770302192774,0.7796275053867268,0.9043095928920892,0.9449831,1.7554902,47.14045207910316,43.46134936801764,33.33333333333333,66.66666666666666,2.0,95.0
/home/abhaygupta/workspaceVM/capstone/rPPG-Toolbox/PreprocessedData/PURE_SizeW72_SizeH72_ClipLength180_DataTypeDiffNormalized_Standardized_DataAugNone_LabelTypeDiffNormalized_Crop_faceTrue_BackendY5F_Large_boxTrue_Large_size1.5_Dyamic_DetFalse_det_len30_Median_face_boxFalse/206_predictions3.npy,0.03694376,-0.71158713,1.487551,0.53330594,2.1991382,-0.4759102404117584,-0.3838486075401306,0.4002425745129585,0.820833325386047,3.416793,1.7927054642420677,0.8793342267005874,3.1239617,1.8620048923945975,0.4983721535925012,0.995928559692955,4.963335265114438,0.703407594558648,0.8258336217189037,1.076783,1.6103535,51.63977794943221,49.4413232473044,16.666666666666664,66.66666666666666,3.0,95.0
/home/abhaygupta/workspaceVM/capstone/rPPG-Toolbox/PreprocessedData/PURE_SizeW72_SizeH72_ClipLength180_DataTypeDiffNormalized_Standardized_DataAugNone_LabelTypeDiffNormalized_Crop_faceTrue_BackendY5F_Large_boxTrue_Large_size1.5_Dyamic_DetFalse_det_len30_Median_face_boxFalse/206_predictions4.npy,-0.038012866,-0.5932506,1.4719944,0.5924238,2.065245,-0.4862087130546569,-0.4138309806585312,0.0745064541697502,1.068689727783203,3.1587934,1.643183112691901,1.1132135932169565,2.4311316,1.6877028598918986,0.5124657831481237,0.990612422546294,4.4090981845220085,0.7861208874907608,0.8457829954885335,0.8865873,1.870022,113.03883305208775,129.09944487358052,60.0,80.0,2.5,95.0
/home/abhaygupta/workspaceVM/capstone/rPPG-Toolbox/PreprocessedData/PURE_SizeW72_SizeH72_ClipLength180_DataTypeDiffNormalized_Standardized_DataAugNone_LabelTypeDiffNormalized_Crop_faceTrue_BackendY5F_Large_boxTrue_Large_size1.5_Dyamic_DetFalse_det_len30_Median_face_boxFalse/206_predictions5.npy,-0.009037041,-0.611224,1.4106443,0.5771614,2.0218682,-0.4773137152194976,-0.4089772552251816,0.1551523171365261,1.0830724477767943,2.9547517,1.6155903365773463,1.2103021476785294,2.4165843,1.6854805621394753,0.9933458884350048,0.9959052098119848,4.012423085281625,0.7486727804449367,0.7265819566461826,0.7917966,1.9695736,102.7402333828163,103.63754503432018,60.0,60.0,2.5,95.07735438837396
/home/abhaygupta/workspaceVM/capstone/rPPG-Toolbox/PreprocessedData/PURE_SizeW72_SizeH72_ClipLength180_DataTypeDiffNormalized_Standardized_DataAugNone_LabelTypeDiffNormalized_Crop_faceTrue_BackendY5F_Large_boxTrue_Large_size1.5_Dyamic_DetFalse_det_len30_Median_face_boxFalse/206_predictions6.npy,-0.008152701,-0.67774767,1.4770067,0.5745654,2.1547544,-0.4931017637252807,-0.4035506546497345,0.1781713776290416,1.0757880330085752,3.4868765,1.688037327649415,1.2340167952606538,2.8959742,1.7982065524956852,1.352416962980777,0.9912784826457426,4.328930526095064,0.8170532981894829,0.8523774061305023,0.89366865,1.8543292,23.57022603955157,19.24500897298752,0.0,40.0,1.6666666666666667,96.0
/home/abhaygupta/workspaceVM/capstone/rPPG-Toolbox/PreprocessedData/PURE_SizeW72_SizeH72_ClipLength180_DataTypeDiffNormalized_Standardized_DataAugNone_LabelTypeDiffNormalized_Crop_faceTrue_BackendY5F_Large_boxTrue_Large_size1.5_Dyamic_DetFalse_det_len30_Median_face_boxFalse/206_predictions7.npy,0.0008937796,-0.71246666,1.5833507,0.5957,2.2958174,-0.4876922607421875,-0.422087162733078,0.3009848445653915,1.11957083940506,2.8095288,1.6012397828632832,1.4009932140338015,2.4699974,1.666121187183124,0.8559128427549568,0.9929015224601564,4.830538554349914,0.7908514620539449,0.685717224056161,0.8299816,1.9535483,573.8111703855714,680.1415974579063,75.0,75.0,4.0,95.53888888888889
/home/abhaygupta/workspaceVM/capstone/rPPG-Toolbox/PreprocessedData/PURE_SizeW72_SizeH72_ClipLength180_DataTypeDiffNormalized_Standardized_DataAugNone_LabelTypeDiffNormalized_Crop_faceTrue_BackendY5F_Large_boxTrue_Large_size1.5_Dyamic_DetFalse_det_len30_Median_face_boxFalse/206_predictions8.npy,-0.0539943,-0.6726399,1.437237,0.57205474,2.1098769,-0.5008070409297943,-0.4247837960720062,0.0821205899119377,1.0611224174499507,3.0437946,1.658354727718082,1.131132591611926,2.4017973,1.752522951290702,2.254496699371068,0.9950665199773286,4.638964491779916,0.7476802089516941,0.756451895248588,0.919787,1.8145427,19.245008972987545,19.24500897298755,0.0,25.0,1.3333333333333333,95.0
/home/abhaygupta/workspaceVM/capstone/rPPG-Toolbox/PreprocessedData/PURE_SizeW72_SizeH72_ClipLength180_DataTypeDiffNormalized_Standardized_DataAugNone_LabelTypeDiffNormalized_Crop_faceTrue_BackendY5F_Large_boxTrue_Large_size1.5_Dyamic_DetFalse_det_len30_Median_face_boxFalse/206_predictions9.npy,0.086254194,-0.5939912,1.3835926,0.6156679,1.9775839,-0.479425048828125,-0.4106353372335434,0.6198990195989609,1.1471416473388671,3.3247783,1.665724752002541,1.26324965565826,2.8766766,1.7421377136718463,0.199479636148693,0.9958521612646144,4.414131272933446,0.8096558116151384,0.714554725910731,0.92193854,1.791932,16.666666666666686,16.666666666666686,0.0,20.0,1.6666666666666667,95.0
/home/abhaygupta/workspaceVM/capstone/rPPG-Toolbox/PreprocessedData/PURE_SizeW72_SizeH72_ClipLength180_DataTypeDiffNormalized_Standardized_DataAugNone_LabelTypeDiffNormalized_Crop_faceTrue_BackendY5F_Large_boxTrue_Large_size1.5_Dyamic_DetFalse_det_len30_Median_face_boxFalse/204_predictions0.npy,-0.01817042,-0.65297765,1.4432735,0.5007243,2.0962512,-0.4585845947265625,-0.3716653734445572,0.1641758382320404,0.8021850109100341,2.9215775,1.6890432788863965,1.2401177294575925,2.7078037,1.7445872383920145,0.4017899149005022,0.9895648407096336,4.834259310853668,0.8149023475087023,0.9052151304603194,0.8504735,1.9022803,73.02967433402216,81.64965809277263,50.0,83.33333333333334,2.0,96.0
/home/abhaygupta/workspaceVM/capstone/rPPG-Toolbox/PreprocessedData/PURE_SizeW72_SizeH72_ClipLength180_DataTypeDiffNormalized_Standardized_DataAugNone_LabelTypeDiffNormalized_Crop_faceTrue_BackendY5F_Large_boxTrue_Large_size1.5_Dyamic_DetFalse_det_len30_Median_face_boxFalse/204_predictions1.npy,0.26382416,-0.66286606,1.4904208,0.65482527,2.153287,-0.4344472885131835,-0.3279000371694565,0.8440555781126022,1.2515077114105222,3.2264946,1.6203022575772537,1.307833581385868,3.1644924,1.7147372663290608,0.3705271420498033,0.9987453884255058,4.53065598802641,0.9031321611540436,1.325862621934973,0.7983046,2.0796473,40.82482904638634,27.2165526975909,20.0,60.0,2.5,96.0
/home/abhaygupta/workspaceVM/capstone/rPPG-Toolbox/PreprocessedData/PURE_SizeW72_SizeH72_ClipLength180_DataTypeDiffNormalized_Standardized_DataAugNone_LabelTypeDiffNormalized_Crop_faceTrue_BackendY5F_Large_boxTrue_Large_size1.5_Dyamic_DetFalse_det_len30_Median_face_boxFalse/204_predictions2.npy,0.39093348,-0.6711791,1.4503121,0.6521508,2.1214912,-0.4366843104362488,-0.2470312714576721,1.0280027091503143,1.200979709625244,2.3725696,1.7677899499277654,1.094043402791475,2.4184613,1.8491396892950915,0.4620955881144459,0.9987453884255056,2.409822692112357,0.8249514503452158,0.9091222423955424,0.38368645,4.4475613,194.36506316151,195.31550923607716,25.0,75.0,2.0,93.48538011695908
/home/abhaygupta/workspaceVM/capstone/rPPG-Toolbox/PreprocessedData/PURE_SizeW72_SizeH72_ClipLength180_DataTypeDiffNormalized_Standardized_DataAugNone_LabelTypeDiffNormalized_Crop_faceTrue_BackendY5F_Large_boxTrue_Large_size1.5_Dyamic_DetFalse_det_len30_Median_face_boxFalse/204_predictions3.npy,0.54384416,-0.7186406,1.5498912,0.74070466,2.2685318,-0.4785779237747192,-0.2928012013435364,1.197733074426651,1.3498400568962097,2.1655169,1.7188974424875738,1.276790167957948,2.2893512,1.9091186170540155,-0.4241795111893652,0.9972345736337976,2.244692037565983,0.6906557842352115,0.6458710212217283,0.33058858,5.113783,742.8673177976345,906.1518146045456,75.0,75.0,4.0,89.66666666666667
/home/abhaygupta/workspaceVM/capstone/rPPG-Toolbox/PreprocessedData/PURE_SizeW72_SizeH72_ClipLength180_DataTypeDiffNormalized_Standardized_DataAugNone_LabelTypeDiffNormalized_Crop_faceTrue_BackendY5F_Large_boxTrue_Large_size1.5_Dyamic_DetFalse_det_len30_Median_face_boxFalse/204_predictions4.npy,0.33488014,-0.5969133,1.4182577,0.67475444,2.015171,-0.4038643181324005,-0.3132103532552719,0.9907207936048508,1.2289805293083191,2.1661425,1.7532900298037428,1.005681513372357,1.8647972,1.7442880795110591,0.5287954947958046,0.9910048810568796,2.2828434418261168,0.6402759148607138,0.4307829160924542,0.30796346,5.337715,,,,,,89.95
/home/abhaygupta/workspaceVM/capstone/rPPG-Toolbox/PreprocessedData/PURE_SizeW72_SizeH72_ClipLength180_DataTypeDiffNormalized_Standardized_DataAugNone_LabelTypeDiffNormalized_Crop_faceTrue_BackendY5F_Large_boxTrue_Large_size1.5_Dyamic_DetFalse_det_len30_Median_face_boxFalse/204_predictions5.npy,0.1422771,-0.5292221,1.4597437,0.66510236,1.9889657,-0.4381901204586029,-0.3469115197658539,0.9282282292842864,1.2597585439682006,2.026917,1.705693243700634,1.319303370418375,2.4888556,1.8812502082258,1.6327801689909822,0.9989870620721742,3.540269855886436,0.491290630370925,0.4725858843647804,0.2852786,5.6408653,644.0611887195305,781.2620369443086,75.0,75.0,4.0,91.38060428849903
/home/abhaygupta/workspaceVM/capstone/rPPG-Toolbox/PreprocessedData/PURE_SizeW72_SizeH72_ClipLength180_DataTypeDiffNormalized_Standardized_DataAugNone_LabelTypeDiffNormalized_Crop_faceTrue_BackendY5F_Large_boxTrue_Large_size1.5_Dyamic_DetFalse_det_len30_Median_face_boxFalse/204_predictions6.npy,0.35234994,-0.66441375,1.5205173,0.7204381,2.184931,-0.4428566575050354,-0.3040253221988678,1.1149768829345703,1.2643898725509644,2.0773058,1.7626015556029466,1.1973672408041145,2.1067243,1.8948972836913784,0.9590648886347154,0.9933673338069542,2.4393728142385958,0.6477263015349841,0.5412195472206335,0.33772707,5.131145,731.057073315377,942.8090415820636,66.66666666666666,66.66666666666666,3.0,93.0
/home/abhaygupta/workspaceVM/capstone/rPPG-Toolbox/PreprocessedData/PURE_SizeW72_SizeH72_ClipLength180_DataTypeDiffNormalized_Standardized_DataAugNone_LabelTypeDiffNormalized_Crop_faceTrue_BackendY5F_Large_boxTrue_Large_size1.5_Dyamic_DetFalse_det_len30_Median_face_boxFalse/204_predictions7.npy,0.3542233,-0.6209202,1.4717121,0.7427692,2.0926323,-0.4674762189388274,-0.3828338384628296,1.088028371334076,1.2804117679595948,2.0602245,1.6985375643626812,1.451213098698915,2.6424315,1.7921318095414325,0.7135548345633222,0.9892542274411236,2.7310713861952536,0.5375440092582204,0.4185371896755171,0.2924421,5.8775496,686.3753427324667,795.356896363257,75.0,75.0,4.0,92.91474983755684
/home/abhaygupta/workspaceVM/capstone/rPPG-Toolbox/PreprocessedData/PURE_SizeW72_SizeH72_ClipLength180_DataTypeDiffNormalized_Standardized_DataAugNone_LabelTypeDiffNormalized_Crop_faceTrue_BackendY5F_Large_boxTrue_Large_size1.5_Dyamic_DetFalse_det_len30_Median_face_boxFalse/204_predictions8.npy,0.24770926,-0.6499651,1.4731157,0.6880737,2.1230807,-0.4756172835826874,-0.3648160994052887,0.9837033748626708,1.269514191150665,2.2876184,1.6709718529248092,1.3418616866250548,1.7346646,1.681489584476436,1.3226807326972516,0.9814535892295362,2.171366574523745,0.6223178149701796,0.4954093130088811,0.33410847,5.10312,260.8745973749755,301.0783089964273,80.0,80.0,5.0,92.0
/home/abhaygupta/workspaceVM/capstone/rPPG-Toolbox/PreprocessedData/PURE_SizeW72_SizeH72_ClipLength180_DataTypeDiffNormalized_Standardized_DataAugNone_LabelTypeDiffNormalized_Crop_faceTrue_BackendY5F_Large_boxTrue_Large_size1.5_Dyamic_DetFalse_det_len30_Median_face_boxFalse/204_predictions9.npy,0.070729405,-0.7488186,1.5105953,0.7017627,2.259414,-0.5374715149402618,-0.4724056124687195,0.8504623025655746,1.2060287237167358,2.2755384,1.5922407121347473,1.6945001664824797,2.0237892,1.7092693214835044,0.0109578833275108,0.9844354821277294,2.2892145564983366,0.6164124704871115,0.5074642760632858,0.32039347,4.822767,838.4288657739326,1013.7937550497032,75.0,75.0,4.0,91.18888888888888
/home/abhaygupta/workspaceVM/capstone/rPPG-Toolbox/PreprocessedData/PURE_SizeW72_SizeH72_ClipLength180_DataTypeDiffNormalized_Standardized_DataAugNone_LabelTypeDiffNormalized_Crop_faceTrue_BackendY5F_Large_boxTrue_Large_size1.5_Dyamic_DetFalse_det_len30_Median_face_boxFalse/204_predictions10.npy,0.31883743,-0.5741109,1.4637623,0.6872732,2.0378733,-0.3981498718261719,-0.3287733197212219,1.0583224594593048,1.279945182800293,2.3689582,1.7658821245789609,1.0983566214957452,2.7593043,1.837177744036492,-0.3380434657820497,0.9948236619499672,3.1494834873301443,0.6402546138580467,0.5234690162116081,0.4619136,3.8829982,753.75602693985,764.7318581142116,75.0,75.0,4.0,91.29580896686159
/home/abhaygupta/workspaceVM/capstone/rPPG-Toolbox/PreprocessedData/PURE_SizeW72_SizeH72_ClipLength180_DataTypeDiffNormalized_Standardized_DataAugNone_LabelTypeDiffNormalized_Crop_faceTrue_BackendY5F_Large_boxTrue_Large_size1.5_Dyamic_DetFalse_det_len30_Median_face_boxFalse/204_predictions11.npy,0.21415395,-0.6870515,1.496207,0.7164315,2.1832585,-0.5037196338176727,-0.3864056766033172,1.0155242383480072,1.2556492328643798,2.0521476,1.6829866671513225,1.4557794984292611,2.1711607,1.7299248681482915,1.0541224433827354,0.9961659974233876,2.347118069854332,0.5339810544594172,0.4495120854557897,0.3004314,5.6917405,,,,,,93.68437296946067
/home/abhaygupta/workspaceVM/capstone/rPPG-Toolbox/PreprocessedData/PURE_SizeW72_SizeH72_ClipLength180_DataTypeDiffNormalized_Standardized_DataAugNone_LabelTypeDiffNormalized_Crop_faceTrue_BackendY5F_Large_boxTrue_Large_size1.5_Dyamic_DetFalse_det_len30_Median_face_boxFalse/203_predictions0.npy,0.07158348,-0.66488546,1.4478106,0.5898774,2.1126962,-0.4653338611125946,-0.397213950753212,0.6589992046356201,0.9566862046718596,2.9100552,1.7680835170453777,1.17361289290173,2.8000772,1.819514041358782,1.4158787423303698,0.9984497078593222,4.895108839846216,0.7508366895110616,0.7802940497251092,0.89099586,1.8975737,217.9449471770337,251.4771177279173,60.0,60.0,2.5,95.0
/home/abhaygupta/workspaceVM/capstone/rPPG-Toolbox/PreprocessedData/PURE_SizeW72_SizeH72_ClipLength180_DataTypeDiffNormalized_Standardized_DataAugNone_LabelTypeDiffNormalized_Crop_faceTrue_BackendY5F_Large_boxTrue_Large_size1.5_Dyamic_DetFalse_det_len30_Median_face_boxFalse/203_predictions1.npy,0.31665328,-0.51756334,1.5164835,0.6225007,2.034047,-0.3949328422546386,-0.2905106544494629,0.8983161151409149,1.17862753868103,3.278844,1.7322758883068046,1.2149621692587904,2.8008854,1.8432369282759131,0.5418160250867988,0.9964696919366663,4.593556844396517,0.8637129354908666,0.9621674538233062,0.77322006,2.192121,561.0010893235611,645.999082673354,60.0,60.0,2.5,94.51805555555555
